#project_accession: PXD014414
#project_title: Quantitative proteomic landscape of metaplastic breast carcinoma pathological subtypes and their relationship to triple-negative tumors
#project_description: Metaplastic breast carcinoma (MBC) is the most aggressive form of triple-negative cancer (TNBC), defined by the presence of “metaplastic” components of spindle, squamous, or sarcomatoid histology. The protein profiles underpinning the pathological subtypes and metastatic behavior of MBC are unknown. Using multiplex quantitative tandem mass tag-based proteomics we quantified 5,798 proteins in MBC, TNBC, and normal breast from 27 patients. MBC showed increased epithelial-to-mesenchymal transition and extracellular matrix, and reduced metabolic pathways compared to TNBC. MBC subtypes exhibited distinct upregulated profiles; translation and ribosomal events in spindle, inflammation and apical junctions in squamous, and extracellular matrix in sarcomatoid. Comparison of the proteomes of spindle MBC with MMTV-cre;Ccn6fl/fl spindle MBC tumors revealed a shared spindle-specific signature of 17 upregulated proteins involved in translation (e.g. RPL4,6,18, P3H1, PYCR1) and 19 downregulated proteins with roles in cell metabolism (e.g. ADH1B, ADH1C, LIPE, SOD1, FABP4). These data identify subtype specific MBC protein profiles providing biomarkers and therapeutic targets.
#quantms_version: 1.1.1
#factor_value: disease
#contrast: Normal
#contrast: Triple-negative breast cancer
#contrast: metaplastic breast carcinomas
#fdr_threshold: 0.05
#INFO=<ID=protein, Number=inf, Type=String, Description="Protein Accession">
#INFO=<ID=label,Number=1, Type=String, Description="Label for the Conditions combination">
#INFO=<ID=log2fc, Number=1, Type=Double, Description="Log2 Fold Change">
#INFO=<ID=se, Number=1, Type=Double, Description="Standard error of the log2 fold change">
#INFO=<ID=df, Number=1, Type=Integer, Description="Degree of freedom of the Student test"> 
#INFO=<ID=pvalue, Number=1, Type=Double, Description="Raw p-values">
#INFO=<ID=adj.pvalue, Number=1, Type=Double, Description="P-values adjusted among all the proteins in the specific comparison using the approach by Benjamini and Hochberg">
#INFO=<ID=issue, Number=1, Type=String, Description="Issue column shows if there is any issue for inference in corresponding protein and comparison">
protein	label	log2fc	se	df	pvalue	adj.pvalue	issue
sp|Q14839|CHD4_HUMAN	Normal-Triple-negative breast cancer	-0.941020439741647	0.272494050406793	22.0000000888436	0.0022634337398285	0.0323283073620821	nan
sp|Q14847|LASP1_HUMAN	metaplastic breast carcinomas-Normal	0.0909442841372122	0.247999632501493	21.9999999585635	0.717337759860852	0.842257405078584	nan
sp|Q14847|LASP1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.139156107722273	0.247999632501493	21.9999999583105	0.580390728493408	0.93702592209822	nan
sp|Q14847|LASP1_HUMAN	Normal-Triple-negative breast cancer	-0.230100391859485	0.2964162558702	21.9999999582041	0.445852944067775	0.630199679288687	nan
sp|Q14894|CRYM_HUMAN	metaplastic breast carcinomas-Normal	1.08649025891594	0.984595214731162	15.0000000000326	0.287203743577183	0.49083045946044	nan
sp|Q14894|CRYM_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.852133339354798	0.984595214731162	15.0000000000326	0.400413975173621	0.885297496092956	nan
sp|Q14894|CRYM_HUMAN	Normal-Triple-negative breast cancer	-0.234356919561144	1.17681636926042	15.0000000000276	0.844823732835766	0.911630088050377	nan
sp|Q14914|PTGR1_HUMAN	metaplastic breast carcinomas-Normal	-0.642301041663641	0.262149492456119	22.0000000198833	0.0227012146850895	0.103937792855699	nan
sp|Q14914|PTGR1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.0646555775740577	0.262149492456119	22.0000000204574	0.807476525314062	0.965774701272009	nan
sp|Q14914|PTGR1_HUMAN	Normal-Triple-negative breast cancer	0.706956619237699	0.313328573306044	22.0000000203216	0.0343284890036894	0.124196152475544	nan
sp|Q14938|NFIX_HUMAN	metaplastic breast carcinomas-Normal	0.138991704284218	0.330755430032588	22.999999999655	0.678221071336207	0.812106210778657	nan
sp|Q14938|NFIX_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.0133455414378631	0.309393374499256	22.9999999997684	0.965966576783309	0.99709406933403	nan
sp|Q14938|NFIX_HUMAN	Normal-Triple-negative breast cancer	-0.125646162846355	0.387845120418007	22.9999999997784	0.748896180525942	0.856006830048239	nan
sp|Q14966|ZN638_HUMAN	metaplastic breast carcinomas-Normal	0.657629666650454	0.218361004132673	23.9999999992052	0.0060360364307442	0.0510320974930049	nan
sp|Q14966|ZN638_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.413461237808257	0.218361004132673	23.9999999992052	0.0704119910630407	0.7829758433102	nan
sp|Q14966|ZN638_HUMAN	Normal-Triple-negative breast cancer	-1.07109090445871	0.260991319302357	23.9999999991966	0.0004050728983823	0.0237592699893802	nan
sp|Q14974|IMB1_HUMAN	metaplastic breast carcinomas-Normal	0.636379186219577	0.195006720431792	23.9999999997714	0.0032931187202683	0.0402438478903383	nan
sp|Q14974|IMB1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.0764366804562011	0.195006720431792	23.9999999997701	0.698539804831632	0.947043345959522	nan
sp|Q14974|IMB1_HUMAN	Normal-Triple-negative breast cancer	-0.559942505763376	0.233077611272552	23.99999999979	0.024382139997464	0.104306606630078	nan
sp|Q14978|NOLC1_HUMAN	metaplastic breast carcinomas-Normal	0.909831400536094	0.328326967750791	23.9999999995031	0.0106169197219445	0.0685255168072687	nan
sp|Q14978|NOLC1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.0866990534852542	0.328326967750791	23.9999999995022	0.793985540853129	0.964213712979656	nan
sp|Q14978|NOLC1_HUMAN	Normal-Triple-negative breast cancer	-0.823132347050839	0.392425785071756	23.9999999995369	0.0466569957916883	0.148213884710877	nan
sp|Q14980|NUMA1_HUMAN	metaplastic breast carcinomas-Normal	0.246771775968272	0.175363113946195	23.9999999994691	0.172186183961569	0.360525616455081	nan
sp|Q14980|NUMA1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.774626256202036	0.175363113946195	23.999999999287	0.0001828024806833	0.202606082757421	nan
sp|Q14980|NUMA1_HUMAN	Normal-Triple-negative breast cancer	-1.02139803217031	0.20959901081046	23.9999999993855	5.73536633987315e-05	0.022319699811492	nan
sp|Q14CX7|NAA25_HUMAN	metaplastic breast carcinomas-Normal	0.0521230911250141	0.417101257911842	6.0	0.904632982152643	0.949235187913294	nan
sp|Q14CX7|NAA25_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.23349814479102	0.417101257911842	6.0	0.59587275377323	0.940559810632461	nan
sp|Q14CX7|NAA25_HUMAN	Normal-Triple-negative breast cancer	-0.285621235916034	0.498531356445597	6.0	0.587507454467142	0.743208813016678	nan
sp|Q15005|SPCS2_HUMAN	metaplastic breast carcinomas-Normal	0.45453186666474	0.254691871098433	22.0000000715662	0.0881187681478487	0.238622588769244	nan
sp|Q15005|SPCS2_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.0381709315408758	0.254691871098433	22.0000000712928	0.882231880910616	0.983709256883903	nan
sp|Q15005|SPCS2_HUMAN	Normal-Triple-negative breast cancer	-0.416360935123864	0.304415010901754	22.0000000709884	0.185203627967442	0.362767742701107	nan
sp|Q15006|EMC2_HUMAN	metaplastic breast carcinomas-Normal	0.46017994507636	0.210552062324913	23.9999999997774	0.0388378142981697	0.14488989307196	nan
sp|Q15006|EMC2_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.0793166161671218	0.210552062324913	23.9999999997418	0.709700826111681	0.94948208919602	nan
sp|Q15006|EMC2_HUMAN	Normal-Triple-negative breast cancer	-0.380863328909238	0.251657848645094	23.9999999998009	0.143232390135611	0.306570807991482	nan
sp|Q15007|FL2D_HUMAN	metaplastic breast carcinomas-Normal	0.460302135928366	0.288555658680794	21.1430009376744	0.125509025185785	0.296183334837538	nan
sp|Q15007|FL2D_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.277351694558511	0.243014920703123	20.0042880645125	0.267226081722401	0.866855338270227	nan
sp|Q15007|FL2D_HUMAN	Normal-Triple-negative breast cancer	-0.182950441369856	0.329505979167512	20.9126264925915	0.584630689123748	0.741722294140206	nan
sp|Q15008|PSMD6_HUMAN	metaplastic breast carcinomas-Normal	0.329032319438612	0.164340465239318	24.0000000000841	0.0566944936757816	0.180856523011802	nan
sp|Q15008|PSMD6_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.0183336454403062	0.164340465239318	24.0000000000841	0.91210091037288	0.99408739879047	nan
sp|Q15008|PSMD6_HUMAN	Normal-Triple-negative breast cancer	-0.347365964878918	0.196424425725357	24.0000000001135	0.0896970660999036	0.226044767032661	nan
sp|Q15019|SEPT2_HUMAN	metaplastic breast carcinomas-Normal	-0.107495517995354	0.2310595291294	22.0000000456009	0.646339929183456	0.790158386910385	nan
sp|Q15019|SEPT2_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.180502612457141	0.2310595291294	22.0000000449583	0.443013520818062	0.89755436380139	nan
sp|Q15019|SEPT2_HUMAN	Normal-Triple-negative breast cancer	-0.0730070944617865	0.276168959674793	22.0000000453523	0.793965891624799	0.882283347258742	nan
sp|Q15020|SART3_HUMAN	metaplastic breast carcinomas-Normal	0.30298280406704	0.193399066123702	22.0000000310768	0.131475529533268	0.303121430943313	nan
sp|Q15020|SART3_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.0058926112014243	0.193399066123702	22.0000000312787	0.975968008475765	0.99709406933403	nan
sp|Q15020|SART3_HUMAN	Normal-Triple-negative breast cancer	-0.308875415268465	0.231156096849602	22.0000000312417	0.195134975970392	0.376375401089127	nan
sp|Q15029|U5S1_HUMAN	metaplastic breast carcinomas-Normal	0.637336900700287	0.153171845105568	21.9999993788198	0.0004072709558635	0.0190671641871872	nan
sp|Q15029|U5S1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.153103284950929	0.153171845105568	21.9999993786486	0.328395092121554	0.867975899287892	nan
sp|Q15029|U5S1_HUMAN	Normal-Triple-negative breast cancer	-0.790440185651216	0.183075371414712	21.9999993783562	0.0002777656750433	0.0227914720285933	nan
sp|Q15031|SYLM_HUMAN	metaplastic breast carcinomas-Normal	-0.212845659824675	0.473637790739676	6.0	0.668931100264768	0.806502349394301	nan
sp|Q15031|SYLM_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.827678866383467	0.473637790739676	6.0	0.131144444725617	0.823891816737944	nan
sp|Q15031|SYLM_HUMAN	Normal-Triple-negative breast cancer	-0.614833206558792	0.566105437953998	6.0	0.319141455167097	0.511905730194303	nan
sp|Q15036|SNX17_HUMAN	metaplastic breast carcinomas-Normal	-0.177725106566521	0.254739349549783	24.0000000000993	0.492085204014406	0.680970532116522	nan
sp|Q15036|SNX17_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.535497487876496	0.254739349549783	23.9999999998027	0.0462168608578341	0.759166737802103	nan
sp|Q15036|SNX17_HUMAN	Normal-Triple-negative breast cancer	0.713222594443017	0.304471758505136	23.9999999999016	0.0277807997661853	0.111660675239178	nan
sp|Q15042|RB3GP_HUMAN	metaplastic breast carcinomas-Normal	0.0246310781047295	0.248258517834792	22.0000000229258	0.921865728352309	0.95843058885501	nan
sp|Q15042|RB3GP_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.0235244246692986	0.248258517834792	22.0000000229284	0.925365008691107	0.994822473738689	nan
sp|Q15042|RB3GP_HUMAN	Normal-Triple-negative breast cancer	-0.0011066534354308	0.296725683027096	22.0000000230352	0.9970578687837	0.999945312570918	nan
sp|Q15046|SYK_HUMAN	metaplastic breast carcinomas-Normal	0.618949367364927	0.17450858673734	22.0000000040462	0.0018088521461176	0.0302141936366583	nan
sp|Q15046|SYK_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.0447602053119453	0.17450858673734	22.0000000040462	0.799953640882906	0.965774701272009	nan
sp|Q15046|SYK_HUMAN	Normal-Triple-negative breast cancer	-0.574189162052981	0.208577655442982	22.0000000036348	0.01161073164649	0.0690412736903982	nan
sp|Q15050|RRS1_HUMAN	metaplastic breast carcinomas-Normal	1.34697150006228	0.254971350267082	21.1326825573175	3.0223780509013e-05	0.007907787651877	nan
sp|Q15050|RRS1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.0265510468284067	0.237569989269921	20.9549085794324	0.912076584049415	0.99408739879047	nan
sp|Q15050|RRS1_HUMAN	Normal-Triple-negative breast cancer	-1.32042045323387	0.298661591964709	21.0850537552055	0.0002353922937358	0.0227914720285933	nan
sp|Q15052|ARHG6_HUMAN	metaplastic breast carcinomas-Normal	-0.549944332599735	0.467988025303247	14.9999999994122	0.258261894836315	0.460795780158835	nan
sp|Q15052|ARHG6_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.267253034360296	0.467988025303247	14.9999999995035	0.576410127941118	0.935847692353991	nan
sp|Q15052|ARHG6_HUMAN	Normal-Triple-negative breast cancer	0.817197366960031	0.559352676668349	14.9999999994614	0.164653767444273	0.334802242417098	nan
sp|Q15054|DPOD3_HUMAN	metaplastic breast carcinomas-Normal	0.204855708329823	0.292923125462578	21.9999937908388	0.49166218466841	0.680970532116522	nan
sp|Q15054|DPOD3_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.378029946392559	0.292923125462578	21.9999937902346	0.21026112238766	0.843662073010871	nan
sp|Q15054|DPOD3_HUMAN	Normal-Triple-negative breast cancer	-0.582885654722382	0.350110099888521	21.9999937885289	0.110118863569184	0.256866738599276	nan
sp|Q15056|IF4H_HUMAN	metaplastic breast carcinomas-Normal	0.0878734768028821	0.468182998722265	21.9999999994271	0.852839653373944	0.923400328278499	nan
sp|Q15056|IF4H_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.183906741060406	0.401885980432525	21.9999999993432	0.651720478441507	0.944190045212043	nan
sp|Q15056|IF4H_HUMAN	Normal-Triple-negative breast cancer	-0.271780217863288	0.537042731187944	21.999999999368	0.617842502479812	0.767322574351151	nan
sp|Q15057|ACAP2_HUMAN	metaplastic breast carcinomas-Normal	-0.159582521847947	0.192257510026092	14.000000005585	0.420442297541275	0.620624545122429	nan
sp|Q15057|ACAP2_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.817937338528242	0.192257510026091	14.0000000056123	0.0008013024535182	0.380618665421151	nan
sp|Q15057|ACAP2_HUMAN	Normal-Triple-negative breast cancer	0.977519860376189	0.229791676342579	14.0000000056595	0.0008019941174695	0.0257262735003663	nan
sp|Q15061|WDR43_HUMAN	metaplastic breast carcinomas-Normal	0.548306324423993	0.334149197891966	22.000004649253	0.115038190564501	0.279859636823745	nan
sp|Q15061|WDR43_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.0287303884054695	0.334149197891966	22.000004649253	0.932259470204693	0.995359816653149	nan
sp|Q15061|WDR43_HUMAN	Normal-Triple-negative breast cancer	-0.519575936018524	0.399384681106617	22.0000046488615	0.206740277759504	0.388690431715266	nan
sp|Q15063|POSTN_HUMAN	metaplastic breast carcinomas-Normal	1.23553988933975	0.409539167973174	23.9999999999893	0.0059612405344464	0.0508891826339769	nan
sp|Q15063|POSTN_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.104143243036776	0.409539167973174	23.9999999999528	0.801434772540848	0.965774701272009	nan
sp|Q15063|POSTN_HUMAN	Normal-Triple-negative breast cancer	-1.13139664630298	0.489492930204542	24.0000000000281	0.029713750206974	0.115653987925037	nan
sp|Q15067|ACOX1_HUMAN	metaplastic breast carcinomas-Normal	0.015548379023014	0.263777255805707	24.0000000002495	0.953483895115935	0.975193989958575	nan
sp|Q15067|ACOX1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.127547067718775	0.263777255805707	24.0000000004794	0.633094233884071	0.941868024951375	nan
sp|Q15067|ACOX1_HUMAN	Normal-Triple-negative breast cancer	0.111998688695761	0.315274122630697	24.0000000003045	0.725511175486274	0.841098345877946	nan
sp|Q15075|EEA1_HUMAN	metaplastic breast carcinomas-Normal	-0.411589478434603	0.180682352219934	24.0000000001425	0.031923356641188	0.128466389195289	nan
sp|Q15075|EEA1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.335691895134937	0.180682352219934	23.9999999998461	0.0754919515225559	0.795994790325479	nan
sp|Q15075|EEA1_HUMAN	Normal-Triple-negative breast cancer	0.74728137356954	0.215956716575099	24.0000000000016	0.0020320828143277	0.0312748437634516	nan
sp|Q15080|NCF4_HUMAN	metaplastic breast carcinomas-Normal	-0.280370072354765	0.268940889823528	22.0000000232295	0.308502474274459	0.516085669093257	nan
sp|Q15080|NCF4_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.410658261646684	0.268940889823528	22.0000000236266	0.141024420341154	0.823891816737944	nan
sp|Q15080|NCF4_HUMAN	Normal-Triple-negative breast cancer	0.691028334001449	0.32144584573693	22.0000000233659	0.0428297444777204	0.14081708273387	nan
sp|Q15084|PDIA6_HUMAN	metaplastic breast carcinomas-Normal	1.17877817804529	0.290730263104084	22.0000000011611	0.0005280314877842	0.0205217420849069	nan
sp|Q15084|PDIA6_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.301209802793448	0.290730263104084	22.0000000017751	0.311435348506931	0.867696529950794	nan
sp|Q15084|PDIA6_HUMAN	Normal-Triple-negative breast cancer	-0.877568375251845	0.347489128061316	22.0000000015905	0.0192637903767771	0.0904418632943601	nan
sp|Q15113|PCOC1_HUMAN	metaplastic breast carcinomas-Normal	-0.176550698013747	0.391120146913485	22.0000000417433	0.656121316871661	0.798197290010784	nan
sp|Q15113|PCOC1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.731257518905721	0.391120146913485	22.0000000417471	0.0749007923240756	0.795994790325479	nan
sp|Q15113|PCOC1_HUMAN	Normal-Triple-negative breast cancer	0.907808216919468	0.467477989278068	22.00000004202	0.0650587779119379	0.184833656221608	nan
sp|Q15120|PDK3_HUMAN	metaplastic breast carcinomas-Normal	-0.145208273341019	0.239253768290993	21.0712513430234	0.55038735751955	0.722880426895562	nan
sp|Q15120|PDK3_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.603808572502467	0.222739931634757	20.9616266920758	0.0131049644280111	0.622485810330526	nan
sp|Q15120|PDK3_HUMAN	Normal-Triple-negative breast cancer	-0.458600299161448	0.280187638894278	21.0417751444362	0.116550614870715	0.267182237124314	nan
sp|Q15121|PEA15_HUMAN	metaplastic breast carcinomas-Normal	-0.142266029897926	0.16569618417633	23.9999999998264	0.399057862001101	0.601923998636815	nan
sp|Q15121|PEA15_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.054423248495912	0.16569618417633	23.9999999998264	0.745418510048186	0.954643368861838	nan
sp|Q15121|PEA15_HUMAN	Normal-Triple-negative breast cancer	0.196689278393838	0.198044819785091	23.999999999841	0.330542557351248	0.522952622863184	nan
sp|Q15126|PMVK_HUMAN	metaplastic breast carcinomas-Normal	0.0752770757345886	0.194894247301973	21.999945788319	0.703024889542429	0.829554395754005	nan
sp|Q15126|PMVK_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.553028723534348	0.194894247301973	21.9999457882809	0.0095802195474884	0.547668704418496	nan
sp|Q15126|PMVK_HUMAN	Normal-Triple-negative breast cancer	-0.628305799268936	0.232943180170011	21.9999457879008	0.0131595894398328	0.0746230686012789	nan
sp|Q15149|PLEC_HUMAN	metaplastic breast carcinomas-Normal	0.404903268357223	0.255026876418713	23.9999999990313	0.125445437135318	0.296183334837538	nan
sp|Q15149|PLEC_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.204901480577601	0.255026876418713	23.9999999993773	0.429600482432387	0.894615500363341	nan
sp|Q15149|PLEC_HUMAN	Normal-Triple-negative breast cancer	-0.200001787779622	0.304815418844833	23.9999999992809	0.517975420839841	0.690911034860205	nan
sp|Q15154|PCM1_HUMAN	metaplastic breast carcinomas-Normal	0.184505926788237	0.260373700729611	23.9999999997539	0.48538716640521	0.675074033945991	nan
sp|Q15154|PCM1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.100239958864379	0.260373700729611	23.9999999999912	0.703639253857134	0.94948208919602	nan
sp|Q15154|PCM1_HUMAN	Normal-Triple-negative breast cancer	-0.284745885652616	0.311206096230303	23.9999999998914	0.369306563632111	0.559623919119128	nan
sp|Q15165|PON2_HUMAN	metaplastic breast carcinomas-Normal	0.171156703527273	0.416650010002704	23.9999999995194	0.684869377917511	0.815421471492646	nan
sp|Q15165|PON2_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.036631617401053	0.416650010002704	23.9999999995194	0.930670236583415	0.995359816653149	nan
sp|Q15165|PON2_HUMAN	Normal-Triple-negative breast cancer	-0.13452508612622	0.497992012034693	23.9999999995176	0.789365704597724	0.879763182876798	nan
sp|Q15172|2A5A_HUMAN	metaplastic breast carcinomas-Normal	0.0847853268386235	0.270723881413611	13.9999990282553	0.758760887234883	0.868333102587984	nan
sp|Q15172|2A5A_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.456249686658382	0.270723881413611	13.999999027977	0.114081935946653	0.823891816737944	nan
sp|Q15172|2A5A_HUMAN	Normal-Triple-negative breast cancer	-0.541035013497005	0.3235769282956	13.9999990276674	0.11670679268796	0.267194110822725	nan
sp|Q15181|IPYR_HUMAN	metaplastic breast carcinomas-Normal	0.0622199975865529	0.28191434027023	22.0000000356352	0.827357284679065	0.909436380381353	nan
sp|Q15181|IPYR_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.471604082572666	0.28191434027023	22.0000000357952	0.108516643504609	0.823891816737944	nan
sp|Q15181|IPYR_HUMAN	Normal-Triple-negative breast cancer	-0.533824080159218	0.33695208487261	22.0000000356376	0.127402168814125	0.284027370313984	nan
sp|Q15185|TEBP_HUMAN	metaplastic breast carcinomas-Normal	0.46052803095406	0.166489605269855	21.9999996716581	0.0112687530807943	0.0705294023488664	nan
sp|Q15185|TEBP_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.192904900488403	0.166489605269855	21.9999996736185	0.259017668291184	0.862813416943474	nan
sp|Q15185|TEBP_HUMAN	Normal-Triple-negative breast cancer	-0.653432931442462	0.198993139375321	21.9999996716885	0.0033906393579247	0.0390607324212323	nan
sp|Q15233|NONO_HUMAN	metaplastic breast carcinomas-Normal	0.96057607166724	0.256456228245371	21.999999490368	0.001119487684222	0.0254875141257118	nan
sp|Q15233|NONO_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.148709906614116	0.256456228245371	21.9999994904106	0.56789758319994	0.935631258424823	nan
sp|Q15233|NONO_HUMAN	Normal-Triple-negative breast cancer	-1.10928597828136	0.306523821040858	21.9999994903768	0.0015205097645551	0.0276684087151132	nan
sp|Q15257|PTPA_HUMAN	metaplastic breast carcinomas-Normal	0.15676584798143	0.337210163346629	14.0000000106721	0.649157832269541	0.79127269323944	nan
sp|Q15257|PTPA_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.27180663131482	0.337210163346629	14.000000011016	0.433695535760241	0.896102083258464	nan
sp|Q15257|PTPA_HUMAN	Normal-Triple-negative breast cancer	0.11504078333339	0.403043234590215	14.0000000107296	0.779493808507151	0.874519294198955	nan
sp|Q15276|RABE1_HUMAN	metaplastic breast carcinomas-Normal	0.282167495175216	0.389702323144067	21.0013995640089	0.47701848529956	0.667369987890944	nan
sp|Q15276|RABE1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.368493832811938	0.389702323144067	21.0013995641042	0.355117109085228	0.878877489703816	nan
sp|Q15276|RABE1_HUMAN	Normal-Triple-negative breast cancer	-0.650661327987154	0.460956998802284	20.9559224131366	0.172760079889475	0.345936449128081	nan
sp|Q15286|RAB35_HUMAN	metaplastic breast carcinomas-Normal	0.584496187372897	0.275441040962581	21.0289531027268	0.0458792211596451	0.160698136074458	nan
sp|Q15286|RAB35_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.206343289011363	0.275441040962581	21.0289531030688	0.46207249887699	0.909423669537079	nan
sp|Q15286|RAB35_HUMAN	Normal-Triple-negative breast cancer	-0.378152898361535	0.325664439400114	21.0190947588851	0.25858909744391	0.44908576797469	nan
sp|Q15291|RBBP5_HUMAN	metaplastic breast carcinomas-Normal	0.166711431425303	0.272924094249112	13.2039565845515	0.551679751975233	0.722996021286722	nan
sp|Q15291|RBBP5_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.0020616618315601	0.244411393245766	13.0000000024521	0.993397827591824	0.998185231446144	nan
sp|Q15291|RBBP5_HUMAN	Normal-Triple-negative breast cancer	-0.168773093256863	0.316368617731391	13.1535608995715	0.602606781374639	0.754501023538688	nan
sp|Q15293|RCN1_HUMAN	metaplastic breast carcinomas-Normal	0.879030279590825	0.386202353828723	23.9999999999908	0.0320524793338614	0.128674446021444	nan
sp|Q15293|RCN1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.0717959077560418	0.386202353828723	23.9999999996904	0.854083681622624	0.977449253880285	nan
sp|Q15293|RCN1_HUMAN	Normal-Triple-negative breast cancer	-0.950826187346867	0.461600102288374	23.9999999998756	0.0504164442345059	0.15716204586246	nan
sp|Q15363|TMED2_HUMAN	metaplastic breast carcinomas-Normal	0.593855303987189	0.258310932193734	23.9999999989945	0.0305155115837664	0.125692144367335	nan
sp|Q15363|TMED2_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.0745688887601938	0.258310932193734	23.999999998993	0.77530589118608	0.960657739983943	nan
sp|Q15363|TMED2_HUMAN	Normal-Triple-negative breast cancer	-0.519286415226996	0.308740616261787	23.9999999989329	0.105546647021508	0.251136044881527	nan
sp|Q15365|PCBP1_HUMAN	metaplastic breast carcinomas-Normal	0.477489114539001	0.26551094818994	23.9999999996309	0.0847082017471808	0.232318533504644	nan
sp|Q15365|PCBP1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.521542809073519	0.26551094818994	23.9999999996309	0.0611774877898219	0.773787875546141	nan
sp|Q15365|PCBP1_HUMAN	Normal-Triple-negative breast cancer	-0.99903192361252	0.317346281368119	23.9999999996334	0.0043538509910696	0.0419484078096101	nan
sp|Q15366|PCBP2_HUMAN	metaplastic breast carcinomas-Normal	0.548488441720656	0.291059382634603	22.0000000016658	0.0727846774316458	0.210562461081628	nan
sp|Q15366|PCBP2_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.483196873147164	0.291059382634603	22.0000000015424	0.111076098452659	0.823891816737944	nan
sp|Q15366|PCBP2_HUMAN	Normal-Triple-negative breast cancer	-1.03168531486782	0.347882501140083	22.0000000014672	0.0071407348660831	0.0535093121381869	nan
sp|Q15369|ELOC_HUMAN	metaplastic breast carcinomas-Normal	0.541673331008662	0.151875668883267	23.9999999997141	0.0015621959982719	0.0282214103166084	nan
sp|Q15369|ELOC_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.0637421284935224	0.151875668883267	23.9999999997141	0.678438361817957	0.946568877415162	nan
sp|Q15369|ELOC_HUMAN	Normal-Triple-negative breast cancer	-0.477931202515139	0.181526144511078	23.9999999997418	0.014577874501222	0.0779324922305247	nan
sp|Q15370|ELOB_HUMAN	metaplastic breast carcinomas-Normal	0.451040028471969	0.233852186302444	22.0000000041343	0.0667647185301669	0.199753307285576	nan
sp|Q15370|ELOB_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.115712358756967	0.233852186302444	22.0000000033757	0.625639826637516	0.941374262616245	nan
sp|Q15370|ELOB_HUMAN	Normal-Triple-negative breast cancer	-0.335327669715002	0.279506823424078	22.0000000037153	0.243012432988124	0.43104233044425	nan
